Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
GraphicsCard,GraphicsCard_65,0,36217.014762757026,36217.014762757026,65,5,2,Success,-36145.014762757026
GraphicsCard,GraphicsCard_65,0,36223.854581977415,36223.854581977415,65,2,3,Success,-36153.854581977415
GraphicsCard,GraphicsCard_65,0,36234.60297674814,36234.60297674814,65,6,4,Success,-36159.60297674814
GraphicsCard,GraphicsCard_65,0,36244.28227947487,36244.28227947487,65,3,5,Success,-36171.28227947487
GraphicsCard,GraphicsCard_65,0,36258.123573809135,36258.123573809135,65,6,6,Success,-36181.123573809135
GraphicsCard,GraphicsCard_65,0,36273.027677231934,36273.027677231934,65,6,7,Success,-36195.027677231934
GraphicsCard,GraphicsCard_65,0,36288.58194098338,36288.58194098338,65,6,8,Success,-36209.58194098338
Storage,Storage_65,0,36295.297473816354,36295.297473816354,65,3,2,Success,-36225.297473816354
Storage,Storage_65,0,36305.21821531707,36305.21821531707,65,5,3,Success,-36232.21821531707
Storage,Storage_65,0,36312.25009812471,36312.25009812471,65,2,4,Success,-36241.25009812471
Storage,Storage_65,0,36321.06000482176,36321.06000482176,65,2,5,Success,-36249.06000482176
Storage,Storage_65,0,36331.9800161563,36331.9800161563,65,4,6,Success,-36256.9800161563
Storage,Storage_65,0,36345.772334266934,36345.772334266934,65,5,7,Success,-36268.772334266934
Storage,Storage_65,0,36359.9422985476,36359.9422985476,65,6,8,Success,-36280.9422985476
Box,Box_65,0,36370.96280594802,36370.96280594802,65,7,3,Success,-36295.96280594802
Box,Box_65,0,36379.62297468466,36379.62297468466,65,3,5,Success,-36306.62297468466
Box,Box_65,0,36391.86402274508,36391.86402274508,65,6,6,Success,-36314.86402274508
Box,Box_65,0,36405.01549392931,36405.01549392931,65,6,7,Success,-36327.01549392931
Box,Box_65,0,36419.77764679936,36419.77764679936,65,6,8,Success,-36340.77764679936
PowerSupply,PowerSupply_65,0,36427.88588231514,36427.88588231514,65,6,2,Success,-36354.88588231514
PowerSupply,PowerSupply_65,0,36436.54166574958,36436.54166574958,65,5,3,Success,-36363.54166574958
PowerSupply,PowerSupply_65,0,36447.67967056744,36447.67967056744,65,5,5,Success,-36372.67967056744
PowerSupply,PowerSupply_65,0,36459.978200523015,36459.978200523015,65,5,6,Success,-36383.978200523015
PowerSupply,PowerSupply_65,0,36475.49883866428,36475.49883866428,65,6,8,Success,-36396.49883866428
RAM,RAM_65,0,36480.288758537245,36480.288758537245,65,2,2,Success,-36411.288758537245
RAM,RAM_65,0,36490.55308286807,36490.55308286807,65,6,3,Success,-36416.55308286807
RAM,RAM_65,0,36499.50331047936,36499.50331047936,65,3,4,Success,-36427.50331047936
RAM,RAM_65,0,36511.875223483155,36511.875223483155,65,6,5,Success,-36435.875223483155
RAM,RAM_65,0,36526.417524595585,36526.417524595585,65,6,7,Success,-36448.417524595585
RAM,RAM_65,0,36539.11822701619,36539.11822701619,65,3,8,Success,-36463.11822701619
Motherboard,Motherboard_65,0,36544.91530152215,36544.91530152215,65,2,3,Success,-36474.91530152215
Motherboard,Motherboard_65,0,36553.67370518872,36553.67370518872,65,4,4,Success,-36480.67370518872
Motherboard,Motherboard_65,0,36565.10605305535,36565.10605305535,65,6,5,Success,-36489.10605305535
Motherboard,Motherboard_65,0,36578.37378182687,36578.37378182687,65,6,6,Success,-36501.37378182687
Motherboard,Motherboard_65,0,36590.88389213603,36590.88389213603,65,5,7,Success,-36513.88389213603
Motherboard,Motherboard_65,0,36604.48752503406,36604.48752503406,65,4,8,Success,-36527.48752503406
CoolingSystem,CoolingSystem_65,0,36611.47657713267,36611.47657713267,65,4,2,Success,-36540.47657713267
CoolingSystem,CoolingSystem_65,0,36618.39666580785,36618.39666580785,65,2,3,Success,-36548.39666580785
CoolingSystem,CoolingSystem_65,0,36628.68427508337,36628.68427508337,65,6,4,Success,-36553.68427508337
CoolingSystem,CoolingSystem_65,0,36642.67249175405,36642.67249175405,65,7,5,Success,-36565.67249175405
CoolingSystem,CoolingSystem_65,0,36654.70769452113,36654.70769452113,65,5,6,Success,-36578.70769452113
CoolingSystem,CoolingSystem_65,0,36670.69769722016,36670.69769722016,65,6,8,Success,-36591.69769722016
Processor,Processor_66,0,36678.32908663118,36678.32908663118,66,5,2,Success,-36605.32908663118
Processor,Processor_66,0,36686.97023826178,36686.97023826178,66,5,3,Success,-36612.97023826178
Processor,Processor_66,0,36693.80158807655,36693.80158807655,66,2,4,Success,-36621.80158807655
Processor,Processor_66,0,36702.43936020083,36702.43936020083,66,2,5,Success,-36629.43936020083
Processor,Processor_66,0,36712.456390944186,36712.456390944186,66,3,6,Success,-36637.456390944186
Processor,Processor_66,0,36724.19718526534,36724.19718526534,66,4,7,Success,-36647.19718526534
Processor,Processor_66,0,36740.13456696401,36740.13456696401,66,7,8,Success,-36659.13456696401
GraphicsCard,GraphicsCard_66,0,36751.20932346828,36751.20932346828,66,7,3,Success,-36675.20932346828
GraphicsCard,GraphicsCard_66,0,36759.23488274846,36759.23488274846,66,4,4,Success,-36685.23488274846
GraphicsCard,GraphicsCard_66,0,36767.709239452044,36767.709239452044,66,3,5,Success,-36693.709239452044
GraphicsCard,GraphicsCard_66,0,36777.45396612872,36777.45396612872,66,3,6,Success,-36702.45396612872
GraphicsCard,GraphicsCard_66,0,36789.16000757749,36789.16000757749,66,4,7,Success,-36712.16000757749
GraphicsCard,GraphicsCard_66,0,36801.36094459025,36801.36094459025,66,3,8,Success,-36724.36094459025
Storage,Storage_66,0,36809.8176683695,36809.8176683695,66,6,2,Success,-36735.8176683695
Storage,Storage_66,0,36819.153810451404,36819.153810451404,66,6,3,Success,-36744.153810451404
Storage,Storage_66,0,36826.237534353655,36826.237534353655,66,3,4,Success,-36753.237534353655
Storage,Storage_66,0,36834.8970351526,36834.8970351526,66,3,5,Success,-36760.8970351526
Storage,Storage_66,0,36844.44260563724,36844.44260563724,66,2,6,Success,-36770.44260563724
Storage,Storage_66,0,36860.27840162627,36860.27840162627,66,7,7,Success,-36780.27840162627
Storage,Storage_66,0,36874.031095010774,36874.031095010774,66,5,8,Success,-36795.031095010774
Box,Box_66,0,36881.150827928046,36881.150827928046,66,5,2,Success,-36808.150827928046
Box,Box_66,0,36886.580791013446,36886.580791013446,66,2,3,Success,-36815.580791013446
Box,Box_66,0,36896.296890329846,36896.296890329846,66,4,4,Success,-36822.296890329846
Box,Box_66,0,36905.333245773225,36905.333245773225,66,3,5,Success,-36831.333245773225
Box,Box_66,0,36917.359004922764,36917.359004922764,66,6,6,Success,-36839.359004922764
Box,Box_66,0,36928.25646342828,36928.25646342828,66,3,7,Success,-36852.25646342828
Box,Box_66,0,36941.63747389536,36941.63747389536,66,4,8,Success,-36863.63747389536
PowerSupply,PowerSupply_66,0,36949.4158591629,36949.4158591629,66,4,2,Success,-36877.4158591629
PowerSupply,PowerSupply_66,0,36956.5384461606,36956.5384461606,66,4,3,Success,-36883.5384461606
PowerSupply,PowerSupply_66,0,36964.51943279463,36964.51943279463,66,3,4,Success,-36891.51943279463
PowerSupply,PowerSupply_66,0,36976.444975775994,36976.444975775994,66,5,5,Success,-36900.444975775994
PowerSupply,PowerSupply_66,0,36989.79339792042,36989.79339792042,66,6,6,Success,-36911.79339792042
PowerSupply,PowerSupply_66,0,37004.1430778483,37004.1430778483,66,6,8,Success,-36924.1430778483
RAM,RAM_66,0,37013.11185598514,37013.11185598514,66,6,2,Success,-36939.11185598514
RAM,RAM_66,0,37022.50148701736,37022.50148701736,66,6,3,Success,-36947.50148701736
RAM,RAM_66,0,37033.00950290395,37033.00950290395,66,6,4,Success,-36957.00950290395
RAM,RAM_66,0,37045.112648053866,37045.112648053866,66,7,5,Success,-36967.112648053866
RAM,RAM_66,0,37057.28270154664,37057.28270154664,66,6,6,Success,-36979.28270154664
RAM,RAM_66,0,37072.25589790242,37072.25589790242,66,6,7,Success,-36993.25589790242
RAM,RAM_66,0,37083.88371156124,37083.88371156124,66,3,8,Success,-37006.88371156124
Motherboard,Motherboard_66,0,37089.03870638891,37089.03870638891,66,2,2,Success,-37019.03870638891
Motherboard,Motherboard_66,0,37098.081575998134,37098.081575998134,66,5,3,Success,-37024.081575998134
Motherboard,Motherboard_66,0,37106.27761843301,37106.27761843301,66,3,5,Success,-37032.27761843301
Motherboard,Motherboard_66,0,37115.866191504196,37115.866191504196,66,3,6,Success,-37040.866191504196
Motherboard,Motherboard_66,0,37130.027181151156,37130.027181151156,66,6,7,Success,-37051.027181151156
Motherboard,Motherboard_66,0,37142.71879778993,37142.71879778993,66,3,8,Success,-37065.71879778993
CoolingSystem,CoolingSystem_66,0,37146.94816855332,37146.94816855332,66,2,2,Success,-37076.94816855332
CoolingSystem,CoolingSystem_66,0,37157.289432216356,37157.289432216356,66,7,3,Success,-37081.289432216356
CoolingSystem,CoolingSystem_66,0,37168.086957434716,37168.086957434716,66,5,4,Success,-37093.086957434716
CoolingSystem,CoolingSystem_66,0,37180.88972194094,37180.88972194094,66,6,5,Success,-37103.88972194094
CoolingSystem,CoolingSystem_66,0,37196.548699580475,37196.548699580475,66,7,7,Success,-37116.548699580475
CoolingSystem,CoolingSystem_66,0,37210.39103175228,37210.39103175228,66,4,8,Success,-37132.39103175228
Processor,Processor_33,0,37220.62993013366,37220.62993013366,33,7,3,Success,-37177.62993013366
Box,Box_33,0,37232.157338041994,37232.157338041994,33,4,7,Success,-37188.157338041994
Motherboard,Motherboard_33,0,37243.74850515592,37243.74850515592,33,5,5,Success,-37200.74850515592
Motherboard,Motherboard_33,0,37259.30978972909,37259.30978972909,33,6,8,Success,-37212.30978972909
CoolingSystem,CoolingSystem_33,0,37266.378880481316,37266.378880481316,33,3,3,Success,-37227.378880481316
CoolingSystem,CoolingSystem_33,0,37277.91501852201,37277.91501852201,33,6,5,Success,-37233.91501852201
Storage,Storage_22,0,37291.13887011897,37291.13887011897,22,6,6,Success,-37257.13887011897
Processor,Processor_67,0,37300.8496947156,37300.8496947156,67,6,3,Success,-37224.8496947156
Processor,Processor_67,0,37308.98078099374,37308.98078099374,67,4,4,Success,-37233.98078099374
Processor,Processor_67,0,37321.87313285799,37321.87313285799,67,7,5,Success,-37242.87313285799
Processor,Processor_67,0,37335.67371595456,37335.67371595456,67,5,7,Success,-37256.67371595456
Processor,Processor_67,0,37351.004587234005,37351.004587234005,67,7,8,Success,-37269.004587234005
GraphicsCard,GraphicsCard_67,0,37358.332249147374,37358.332249147374,67,5,2,Success,-37284.332249147374
GraphicsCard,GraphicsCard_67,0,37367.97736083015,37367.97736083015,67,4,4,Success,-37292.97736083015
GraphicsCard,GraphicsCard_67,0,37380.518164433954,37380.518164433954,67,6,5,Success,-37302.518164433954
GraphicsCard,GraphicsCard_67,0,37394.29525804901,37394.29525804901,67,6,6,Success,-37315.29525804901
GraphicsCard,GraphicsCard_67,0,37405.14448756933,37405.14448756933,67,3,7,Success,-37328.14448756933
GraphicsCard,GraphicsCard_67,0,37419.21728662005,37419.21728662005,67,5,8,Success,-37339.21728662005
Storage,Storage_67,0,37427.971455428495,37427.971455428495,67,6,2,Success,-37352.971455428495
Storage,Storage_67,0,37434.230712598626,37434.230712598626,67,2,3,Success,-37362.230712598626
Storage,Storage_67,0,37444.51291095917,37444.51291095917,67,6,4,Success,-37367.51291095917
Storage,Storage_67,0,37454.68252277608,37454.68252277608,67,5,5,Success,-37377.68252277608
Storage,Storage_67,0,37467.10511935277,37467.10511935277,67,5,6,Success,-37389.10511935277
Storage,Storage_67,0,37478.45504768188,37478.45504768188,67,4,7,Success,-37400.45504768188
Storage,Storage_67,0,37492.90063123133,37492.90063123133,67,6,8,Success,-37411.90063123133
Box,Box_67,0,37500.033520814904,37500.033520814904,67,4,2,Success,-37427.033520814904
Box,Box_67,0,37509.59589943493,37509.59589943493,67,5,3,Success,-37434.59589943493
Box,Box_67,0,37517.17417041882,37517.17417041882,67,3,4,Success,-37443.17417041882
Box,Box_67,0,37529.32425645864,37529.32425645864,67,7,5,Success,-37450.32425645864
Box,Box_67,0,37539.376038389986,37539.376038389986,67,4,6,Success,-37462.376038389986
Box,Box_67,0,37551.90760283457,37551.90760283457,67,4,7,Success,-37473.90760283457
Box,Box_67,0,37566.25088576295,37566.25088576295,67,6,8,Success,-37485.25088576295
PowerSupply,PowerSupply_67,0,37573.38934763557,37573.38934763557,67,5,2,Success,-37499.38934763557
PowerSupply,PowerSupply_67,0,37583.60711773257,37583.60711773257,67,6,3,Success,-37507.60711773257
PowerSupply,PowerSupply_67,0,37593.64562353797,37593.64562353797,67,5,4,Success,-37517.64562353797
PowerSupply,PowerSupply_67,0,37604.45138399313,37604.45138399313,67,5,5,Success,-37527.45138399313
PowerSupply,PowerSupply_67,0,37614.64942992617,37614.64942992617,67,3,6,Success,-37538.64942992617
PowerSupply,PowerSupply_67,0,37628.47149532017,37628.47149532017,67,6,7,Success,-37548.47149532017
PowerSupply,PowerSupply_67,0,37641.056094892454,37641.056094892454,67,3,8,Success,-37563.056094892454
RAM,RAM_67,0,37648.48615435189,37648.48615435189,67,5,2,Success,-37574.48615435189
RAM,RAM_67,0,37659.48215879352,37659.48215879352,67,7,3,Success,-37582.48215879352
RAM,RAM_67,0,37667.31348539036,37667.31348539036,67,3,4,Success,-37593.31348539036
RAM,RAM_67,0,37678.97653531987,37678.97653531987,67,5,5,Success,-37601.97653531987
RAM,RAM_67,0,37691.258780131684,37691.258780131684,67,5,6,Success,-37613.258780131684
RAM,RAM_67,0,37702.210930729634,37702.210930729634,67,3,7,Success,-37625.210930729634
Motherboard,Motherboard_67,0,37709.9422731228,37709.9422731228,67,5,2,Success,-37635.9422731228
Motherboard,Motherboard_67,0,37719.91068454081,37719.91068454081,67,5,3,Success,-37644.91068454081
Motherboard,Motherboard_67,0,37728.8119579703,37728.8119579703,67,4,4,Success,-37653.8119579703
Motherboard,Motherboard_67,0,37739.08886951247,37739.08886951247,67,5,5,Success,-37662.08886951247
Motherboard,Motherboard_67,0,37749.934672127296,37749.934672127296,67,3,7,Success,-37672.934672127296
Motherboard,Motherboard_67,0,37761.93776733535,37761.93776733535,67,4,8,Success,-37682.93776733535
CoolingSystem,CoolingSystem_67,0,37769.982045501245,37769.982045501245,67,5,2,Success,-37695.982045501245
CoolingSystem,CoolingSystem_67,0,37779.35458491382,37779.35458491382,67,5,3,Success,-37704.35458491382
CoolingSystem,CoolingSystem_67,0,37792.83065326356,37792.83065326356,67,6,6,Success,-37713.83065326356
CoolingSystem,CoolingSystem_67,0,37804.18491887457,37804.18491887457,67,4,7,Success,-37726.18491887457
CoolingSystem,CoolingSystem_67,0,37816.25833426782,37816.25833426782,67,4,8,Success,-37737.25833426782
Processor,Processor_68,0,37826.17550184843,37826.17550184843,68,7,2,Success,-37749.17550184843
Processor,Processor_68,0,37833.39159569882,37833.39159569882,68,4,3,Success,-37758.39159569882
Processor,Processor_68,0,37844.60374179779,37844.60374179779,68,5,6,Success,-37765.60374179779
Processor,Processor_68,0,37855.426960250086,37855.426960250086,68,3,7,Success,-37777.426960250086
Processor,Processor_68,0,37869.05439890654,37869.05439890654,68,4,8,Success,-37789.05439890654
GraphicsCard,GraphicsCard_68,0,37876.92129669025,37876.92129669025,68,5,2,Success,-37801.92129669025
GraphicsCard,GraphicsCard_68,0,37883.590305993515,37883.590305993515,68,3,3,Success,-37809.590305993515
GraphicsCard,GraphicsCard_68,0,37893.50491002706,37893.50491002706,68,4,4,Success,-37817.50491002706
GraphicsCard,GraphicsCard_68,0,37903.11108048273,37903.11108048273,68,3,5,Success,-37827.11108048273
GraphicsCard,GraphicsCard_68,0,37911.55266855129,37911.55266855129,68,2,6,Success,-37835.55266855129
GraphicsCard,GraphicsCard_68,0,37923.09956036351,37923.09956036351,68,3,7,Success,-37845.09956036351
GraphicsCard,GraphicsCard_68,0,37938.16112183844,37938.16112183844,68,7,8,Success,-37855.16112183844
Storage,Storage_68,0,37946.81263181694,37946.81263181694,68,6,2,Success,-37870.81263181694
Storage,Storage_68,0,37956.710292697455,37956.710292697455,68,6,3,Success,-37879.710292697455
Storage,Storage_68,0,37962.92432583092,37962.92432583092,68,2,4,Success,-37888.92432583092
Storage,Storage_68,0,37972.16933978468,37972.16933978468,68,4,5,Success,-37895.16933978468
Storage,Storage_68,0,37982.88286740688,37982.88286740688,68,3,6,Success,-37905.88286740688
Storage,Storage_68,0,37994.30741211544,37994.30741211544,68,4,7,Success,-37915.30741211544
Storage,Storage_68,0,38004.86253945827,38004.86253945827,68,2,8,Success,-37926.86253945827
Box,Box_68,0,38013.54504543305,38013.54504543305,68,5,2,Success,-37938.54504543305
Box,Box_68,0,38022.88517668421,38022.88517668421,68,4,5,Success,-37945.88517668421
Box,Box_68,0,38031.17194262897,38031.17194262897,68,2,6,Success,-37955.17194262897
Box,Box_68,0,38044.13051611052,38044.13051611052,68,5,7,Success,-37964.13051611052
Box,Box_68,0,38058.1293503484,38058.1293503484,68,4,8,Success,-37978.1293503484
PowerSupply,PowerSupply_68,0,38067.096461954876,38067.096461954876,68,5,2,Success,-37992.096461954876
PowerSupply,PowerSupply_68,0,38075.649895017195,38075.649895017195,68,4,3,Success,-38000.649895017195
PowerSupply,PowerSupply_68,0,38086.910554523376,38086.910554523376,68,7,4,Success,-38007.910554523376
PowerSupply,PowerSupply_68,0,38094.933926743244,38094.933926743244,68,3,5,Success,-38018.933926743244
PowerSupply,PowerSupply_68,0,38108.85839393632,38108.85839393632,68,6,6,Success,-38028.85839393632
PowerSupply,PowerSupply_68,0,38121.234963630865,38121.234963630865,68,4,7,Success,-38042.234963630865
PowerSupply,PowerSupply_68,0,38135.87109397666,38135.87109397666,68,6,8,Success,-38053.87109397666
RAM,RAM_68,0,38140.901229675,38140.901229675,68,2,2,Success,-38068.901229675
RAM,RAM_68,0,38147.601291289655,38147.601291289655,68,2,3,Success,-38074.601291289655
RAM,RAM_68,0,38155.54037503804,38155.54037503804,68,2,4,Success,-38081.54037503804
RAM,RAM_68,0,38168.360514476335,38168.360514476335,68,6,5,Success,-38089.360514476335
RAM,RAM_68,0,38177.80264673119,38177.80264673119,68,3,6,Success,-38100.80264673119
RAM,RAM_68,0,38193.27581874066,38193.27581874066,68,7,7,Success,-38111.27581874066
RAM,RAM_68,0,38206.77105632891,38206.77105632891,68,5,8,Success,-38125.77105632891
Motherboard,Motherboard_68,0,38211.45147656883,38211.45147656883,68,2,2,Success,-38139.45147656883
Motherboard,Motherboard_68,0,38221.87669954838,38221.87669954838,68,7,3,Success,-38143.87669954838
Motherboard,Motherboard_68,0,38230.645598792056,38230.645598792056,68,3,4,Success,-38155.645598792056
